id,name,slug,source
250686,Poungsri C.,poungsri-cathareeya,sofascore
209550,Huang Y.,huang-yu-chiao,sofascore
250684,Zhang W.,zhang-wanling,sofascore
250685,Hoarakkit P.,hoarakkit-papatchaya,sofascore
250687,Tan E.,tan-en-hui,sofascore
250688,Kim S.,kim-seoyeon,sofascore
250689,Sahasrabudhe P.,sahasrabudhe-pooja,sofascore
250690,Huang Y.,huang-yu-wen,sofascore
250691,Ying HO.,ho-ying,sofascore
250692,Chen T.,chen-ting-ting,sofascore
240408,Wong C.,wong-chin-yau,sofascore
250702,Kakitsuka M.,kakitsuka-masato,sofascore
250703,Chin M.,chin-mao-cheng,sofascore
250700,Tan L.,tan-lucas,sofascore
250704,Chung Wen HU.,hu-chung-wen,sofascore
250707,Dhooria R / Zhao A,dhooria-r-zhao-a,sofascore
250708,LOY M H D / Tan L,loy-m-h-d-tan-l,sofascore
250705,Memmi D / Rumgay G,memmi-d-rumgay-g,sofascore
250706,Pankhaoyoy S / Verakultawan P,pankhaoyoy-s-verakultawan-p,sofascore
250711,KIM S / Lee Y,kim-s-lee-y,sofascore
250712,LEE K Y / Wong C Y,lee-k-y-wong-c-y,sofascore
250713,Mukherjee A / Patkar M,mukherjee-a-patkar-m,sofascore
250714,NG S K / Ting H P,ng-s-k-ting-h-p,sofascore
250701,Rumgay G.,rumgay-gavin,sofascore
250709,Lee Y.,lee-yujin,sofascore
250710,Paranang O.,paranang-orawan,sofascore
250821,Passara P / Sangpao K,passara-p-sangpao-k,sofascore
250822,GAO N / Pang X J,gao-n-pang-x-j,sofascore
250833,Desai H / Shetty S,desai-h-shetty-s,sofascore
250831,Matsudaira K / Ueda J,matsudaira-k-ueda-j,sofascore
250832,Kang D / Park J,kang-d-park-j,sofascore
250823,Huang Y-W / Lin P-H,huang-y-w-lin-p-h,sofascore
250824,Poungsri C / Sawettabut J,poungsri-c-sawettabut-j,sofascore
250825,Paranang O / Sawettabut S,paranang-o-sawettabut-s,sofascore
250834,Huang Y C / Wang Y J,huang-y-c-wang-y-j,sofascore
250835,DOO H K / Mak T W,doo-h-k-mak-t-w,sofascore
250820,Memmi D.,memmi-daniel,sofascore
250872,SUN C-H / Wang T-W,sun-c-h-wang-t-w,sofascore
250830,Robinson A.,robinson-ashley,sofascore
251310,Gilabert R.,gilabert-rodrigo,sofascore
251692,Fang B / Wang M,fang-b-wang-m,sofascore
251693,POH S F E / Wong X R,poh-s-f-e-wong-x-r,sofascore
251658,Albalooshi A / Abdulla M,albalooshi-a-abdulla-m,sofascore
251659,Chinbat E / Batkhishig B,chinbat-e-batkhishig-b,sofascore
251660,Salameh M / Khader K,salameh-m-khader-k,sofascore
251661,Ahmed M / Naseem M,ahmed-m-naseem-m,sofascore
251665,Nyyazgylyjova O.,nyyazgylyjova-oguljennet,sofascore
251668,Plotko M.,plotko-mariya,sofascore
251733,Choe H H / Kim S I,choe-h-h-kim-s-i,sofascore
251723,MAI H M T / Nguyen T N,mai-h-m-t-nguyen-t-n,sofascore
251720,Khalikova K / Madaliena S,khalikova-k-madaliena-s,sofascore
251737,NG S K / Chang L S A,ng-s-k-chang-l-s-a,sofascore
251750,Morizono M / Ito M,morizono-m-ito-m,sofascore
251691,Zhou Y / Chen X,zhou-y-chen-x,sofascore
251751,Tazoe K / Maeda M,tazoe-k-maeda-m,sofascore
251708,Pang X.,pang-xue-jie,sofascore
251707,Sarhan Z.,sarhan-zubair,sofascore
251747,Khader K.,khader-khaled,sofascore
251738,Sultonov I.,sultonov-islombek,sofascore
251739,Jargalsaikhan M.,jargalsaikhan-munkhzorig,sofascore
251709,Harb A.,harb-ahmad,sofascore
251710,Wang C.,wang-chun,sofascore
251711,Cheong C.,cheong-chi-chon,sofascore
251712,Dinh Q.,dinh-quang-linh,sofascore
251715,Chang H.,chang-hoi-wa,sofascore
251713,Santoso F.,santoso-ficky,sofascore
251714,AL Qarani S.,al-qarani-said,sofascore
251727,Fan Z / Lin G,fan-z-lin-g,sofascore
251729,Leong C F / Haiqal M A,leong-c-f-haiqal-m-a,sofascore
251730,Doan B T A / Nguyen D T,doan-b-t-a-nguyen-d-t,sofascore
251731,Teshaboev K / Sultonov I,teshaboev-k-sultonov-i,sofascore
251666,Madalieva S.,madalieva-sugdiyona,sofascore
251734,Oktariyani N.,oktariyani-novita,sofascore
251735,Nguyen T.,nguyen-thi-viet-linh,sofascore
251677,Indriani L.,indriani-lilis,sofascore
251736,Jamalifar F.,jamalifar-fatemeh,sofascore
251674,CHA Hyo S.,cha-hyo-sim,sofascore
251765,KIM K / Suh H,kim-k-suh-h,sofascore
158544,Chen K / Wang M,chen-k-wang-m,sofascore
251766,LEE Z / Yang H,lee-z-yang-h,sofascore
251767,RI H S / RI M G,ri-h-s-ri-m-g,sofascore
251768,Hayata H / Ito M,hayata-h-ito-m,sofascore
251753,Jayasingha N.,jayasingha-nirmala,sofascore
251755,Rameez M.,rameez-muhammad,sofascore
251754,Negara M.,negara-muhammad,sofascore
251764,Chen C A / Liao C T,chen-c-a-liao-c-t,sofascore
251695,Martinez G.,martinez-guillermo,sofascore
251994,Woo H.,woo-hyeonggyu,sofascore
251995,Kim W.,kim-woojin,sofascore
251996,Koriyama H.,koriyama-hokuto,sofascore
251992,Igarashi F.,igarashi-fumiya,sofascore
251999,Ando M.,ando-minami,sofascore
252000,Lee D.,lee-daeun,sofascore
251991,Hwang M.,hwang-min,sofascore
251993,Kang J.,kang-jinho,sofascore
251998,Choi H.,choi-haeeun,sofascore
251997,Soyeon AN.,an-soyeon,sofascore
252112,Hung T H / Yang H W,hung-t-h-yang-h-w,sofascore
252113,Shin Yubin,shin-yubin,sofascore
251988,Choi H / Lee Z,choi-h-lee-z,sofascore
251989,Huang Y-W / Wang Y-J,huang-y-w-wang-y-j,sofascore
251990,Jung Y / Lee E,jung-y-lee-e,sofascore
252143,Narumoto A.,narumoto-ayami,sofascore
252149,Lee E.,lee-eunhye,sofascore
251984,Kizukuri Y / Takami M,kizukuri-y-takami-m,sofascore
251985,Ionescu O / Kallberg A,ionescu-o-kallberg-a,sofascore
131682,Kim M / Seo H,kim-m-seo-h,sofascore
251987,Liao C-T / Wang T-W,liao-c-t-wang-t-w,sofascore
251986,Pletea C / Szocs H,pletea-c-szocs-h,sofascore
252240,Knyszewska P.,knyszewska-paulina,sofascore
252241,Olendzka A.,olendzka-aneta,sofascore
252351,Dziadkowiec M.,dziadkowiec-martyna,sofascore
252531,Chobeau C.,chobeau-clement,sofascore
252532,Park G.,park-gyeongtae,sofascore
240436,Jarvis T.,jarvis-tom,sofascore
252533,GRM Urbancic C.,grm-urbancic-crt,sofascore
252534,Hodaei A.,hodaei-amir-hossein,sofascore
252535,Matias F.,matias-francisco,sofascore
240439,Seyfried J.,seyfried-joe,sofascore
252536,Paulin E.,paulin-erik,sofascore
252527,Chen A.,chen-alexander,sofascore
252528,Kodjabashev D.,kodjabashev-denislav,sofascore
252529,Sfiligoj T.,sfiligoj-tom,sofascore
252539,Degraef M.,degraef-margo,sofascore
252537,Opeka L.,opeka-lara,sofascore
252538,Hartbrich L.,hartbrich-leonie,sofascore
252540,Lam Y.,lam-yee-lok,sofascore
252628,Schaible R.,schaible-rene,sofascore
252629,Bayona L.,bayona-lucas,sofascore
252626,Torino R.,torino-rafael,sofascore
252627,Moya M.,moya-manuel,sofascore
252631,Fernandez M.,fernandez-marcelo,sofascore
252630,Floritz P.,floritz-philipp,sofascore
252625,Campusano G.,campusano-guillermo,sofascore
237286,Rodriguez A.,rodriguez-alejandro,sofascore
252632,Ushisima G.,ushisima-gustavo,sofascore
252633,Garcia R.,garcia-rodrigo,sofascore
252634,Albornoz F.,albornoz-fabian,sofascore
252635,Paredes J.,paredes-jorge,sofascore
252636,Sepulveda D.,sepulveda-diego,sofascore
252639,Flores J.,flores-jerusalen,sofascore
252640,Saavedra A.,saavedra-antonia,sofascore
252637,Montecino M.,montecino-macarena,sofascore
252638,Diaz E.,diaz-eymmy,sofascore
252643,Cardenas C.,cardenas-carolina,sofascore
252644,Rios N.,rios-natasha,sofascore
252641,Infante C.,infante-claudia,sofascore
252642,Ramos N.,ramos-natalie,sofascore
252646,Meneses C.,meneses-cristal,sofascore
252647,Rios V.,rios-valentina,sofascore
252543,Kolodziejczyk M.,kolodziejczyk-maciej,sofascore
252607,Hajiei A.,hajiei-arman,sofascore
252547,Reitspies D.,reitspies-david,sofascore
252609,Hribar P.,hribar-peter,sofascore
252608,Kim D.,kim-doyub,sofascore
252542,Zovko V.,zovko-vjekoslav,sofascore
252544,Majstorovic I.,majstorovic-ilija,sofascore
252545,Vannucci M.,vannucci-marco,sofascore
252546,Olave A.,olave-alfonso,sofascore
252548,Kovacs S.,kovacs-sebestyen,sofascore
252602,Nadjnemedi V.,nadjnemedi-valentin,sofascore
252603,Cipin F.,cipin-filip,sofascore
252604,Klein D.,klein-dennis,sofascore
240412,Lung L.,lung-lisa,sofascore
252549,Lucie Gauthier,lucie-gauthier,sofascore
252550,Truksova L.,truksova-lucia,sofascore
252552,Mavri G.,mavri-gaja,sofascore
252551,Strazar K.,strazar-katarina,sofascore
252553,Vovk A.,vovk-aleksandra,sofascore
252554,Reust C.,reust-celine,sofascore
252657,Fierro D.,fierro-denys,sofascore
252696,Daher J.,daher-juan,sofascore
252658,Alvarado F.,alvarado-francisco,sofascore
252659,Sanchi T.,sanchi-tomas,sofascore
252660,Paredes J.,paredes-jeremias,sofascore
252623,Alto L.,alto-luciano,sofascore
252624,Lara E.,lara-emanuel,sofascore
252661,Molero C.,molero-candela,sofascore
252662,Perdomo M.,perdomo-maria,sofascore
252663,Loyola C.,loyola-constanza,sofascore
252698,Dang Qiu,qiu-dang,sofascore
252612,Ionescu O / Sipos R,ionescu-o-sipos-r,sofascore
252613,Cnudde F / Darcis T,cnudde-f-darcis-t,sofascore
252610,Lushnikov V / Sinkevych B,lushnikov-v-sinkevych-b,sofascore
252611,Allegro M / Lambiet F,allegro-m-lambiet-f,sofascore
252616,Hajiei A / Miralmasi A,hajiei-a-miralmasi-a,sofascore
252617,Franco C / Vilchez M,franco-c-vilchez-m,sofascore
252614,Manole A / Spelbus A,manole-a-spelbus-a,sofascore
252615,Mcbeath D / Walker S,mcbeath-d-walker-s,sofascore
252685,Choi W J / Lee J W,choi-w-j-lee-j-w,sofascore
252686,Landrieu A / Seyfried J,landrieu-a-seyfried-j,sofascore
252687,Ghosh A / Shetty S,ghosh-a-shetty-s,sofascore
252694,Karaksevic A / Peto Z,karaksevic-a-peto-z,sofascore
252695,Lundqvist J / Persson J,lundqvist-j-persson-j,sofascore
252692,Matsuyama Y / Yoshimura K,matsuyama-y-yoshimura-k,sofascore
252693,Lind A / Valuch A,lind-a-valuch-a,sofascore
252678,Fucec L.,fucec-luka,sofascore
252619,Kang D / Shin Y,kang-d-shin-y,sofascore
252620,LOW K / Ortega D,low-k-ortega-d,sofascore
240459,Lupulesku I / Surjan S,lupulesku-i-surjan-s,sofascore
252618,Guseva E / Malanina M,guseva-e-malanina-m,sofascore
252681,Degraef M / Marchetti N,degraef-m-marchetti-n,sofascore
252682,Tomanovska K / Vacenovska I,tomanovska-k-vacenovska-i,sofascore
252621,LIU J / Migot M,liu-j-migot-m,sofascore
252683,Polcanova S / Zhang M,polcanova-s-zhang-m,sofascore
252690,LAM Y L / Liu Q,lam-y-l-liu-q,sofascore
252691,Durak M / Jeger M,durak-m-jeger-m,sofascore
252689,Maksuti A / Truzsinszki V,maksuti-a-truzsinszki-v,sofascore
231501,Wan Y.,wan-yuan,sofascore
252699,Miyuu Kihara,kihara-miyuu,sofascore
252703,Gomez G.,gomez-gustavo,sofascore
252704,Sepulveda G.,sepulveda-gustavo,sofascore
252705,Coydan V / Sepulveda G,coydan-v-sepulveda-g,sofascore
252706,Daher J / Sanchi F,daher-j-sanchi-f,sofascore
252707,Moya M / Rodriguez A,moya-m-rodriguez-a,sofascore
252708,Schaible R / Ushisima G,schaible-r-ushisima-g,sofascore
252733,Floritz P / Szocs H,floritz-p-szocs-h,sofascore
252734,Gomez G / Lamadrid J,gomez-g-lamadrid-j,sofascore
252732,Galvano N /tabachnik P,galvano-n-tabachnik-p,sofascore
252711,Infante C / Montecino M,infante-c-montecino-m,sofascore
252712,Codina A / Molero C,codina-a-molero-c,sofascore
252709,Meneses C / Rios V,meneses-c-rios-v,sofascore
252710,Medina P / Perdomo M,medina-p-perdomo-m,sofascore
252768,Alto G / Cifuentes H,alto-g-cifuentes-h,sofascore
252767,Anthony A / Ghosh S,anthony-a-ghosh-s,sofascore
252763,Ruiz M.,ruiz-mariam,sofascore
252764,Guessi G.,guessi-giovanna,sofascore
252769,Codina A.,codina-ana,sofascore
252645,Iwasa A.,iwasa-agustina,sofascore
252765,Morales J / Vega P,morales-j-vega-p,sofascore
252766,Iwasa A / Kumahara L,iwasa-a-kumahara-l,sofascore
252761,Samara E / Strbikova R,samara-e-strbikova-r,sofascore
252782,Choi W / Lee J,choi-w-lee-j,sofascore
252957,Mijatovic D.,mijatovic-daniel,sofascore
240428,Mutti M.,mutti-matteo,sofascore
252955,Simovic M.,simovic-miho,sofascore
252956,Zeljko I.,zeljko-ivan,sofascore
240402,Mischek K.,mischek-karoline,sofascore
251678,Khalikova K.,khalikova-kamila,sofascore
252977,Ban I.,ban-ivor,sofascore
240419,Amato A.,amato-antonino,sofascore
252606,Mabey S.,mabey-samuel,sofascore
252958,Scholz V.,scholz-vivien,sofascore
253103,Costa M.,costa-mario,sofascore
253101,Fogaca L.,fogaca-leonardo,sofascore
253102,Barreto I.,barreto-israel,sofascore
253104,Pradella T.,pradella-thiago,sofascore
253116,Ishida C.,ishida-carlos,sofascore
253117,Narita H.,narita-henrique,sofascore
253118,Tomoike E.,tomoike-eduardo,sofascore
253119,Bernales M.,bernales-mauricio,sofascore
253105,Kohatsu M.,kohatsu-massao,sofascore
253106,Zauli I.,zauli-isaac,sofascore
253107,Santos V.,santos-vitor,sofascore
253112,Ucima V.,ucima-vitoria,sofascore
253110,Takahashi G.,takahashi-giulia,sofascore
253111,Yano D.,yano-daniela,sofascore
253109,Kodama F.,kodama-fernanda,sofascore
253115,Fukase T.,fukase-tamyres,sofascore
253113,Kimoto B.,kimoto-beatriz,sofascore
253114,Morales J.,morales-judith,sofascore
253120,Marques A.,marques-amanda,sofascore
253121,Amaral B.,amaral-brenda,sofascore
253197,Durak M.,durak-mirela,sofascore
252980,Lehmann M / Medjugorac M,lehmann-m-medjugorac-m,sofascore
252981,Obeslo M / Sirucek P,obeslo-m-sirucek-p,sofascore
252982,Zeljko I / Zovko V,zeljko-i-zovko-v,sofascore
252983,Le T H L / Piccolin G,le-t-h-l-piccolin-g,sofascore
252984,MEN S / Van Duin R,men-s-van-duin-r,sofascore
253169,De Nutte S / Moret R,de-nutte-s-moret-r,sofascore
249478,Farladanska G / Vasylieva I,farladanska-g-vasylieva-i,sofascore
253173,Ambrus K / Migot M,ambrus-k-migot-m,sofascore
253157,Arasaki F.,arasaki-fabio,sofascore
253160,Manhani H.,manhani-humberto,sofascore
253161,Rosenberg R.,rosenberg-rafael,sofascore
253162,Kodama G.,kodama-gustavo,sofascore
253163,Almeida S.,almeida-siddharta,sofascore
253165,Anjos L.,anjos-luiz,sofascore
253166,Bignardi S.,bignardi-sergio,sofascore
253164,Guilherme Teodoro,teodoro-guilherme,sofascore
253167,Katsumata L.,katsumata-luana,sofascore
253108,Lima L.,lima-livia,sofascore
231517,Kanamitsu K.,kanamitsu-koyo,sofascore
253198,Kolarek T / Simovic M,kolarek-t-simovic-m,sofascore
253235,Baum P / Keinath T,baum-p-keinath-t,sofascore
253236,Teodoro G / Torino R,teodoro-g-torino-r,sofascore
253240,Kimoto B / Lima L,kimoto-b-lima-l,sofascore
253238,Szocs B / Zarif A,szocs-b-zarif-a,sofascore
253239,Kodama F / Takahashi G,kodama-f-takahashi-g,sofascore
253287,Jouti E / Matsumoto C,jouti-e-matsumoto-c,sofascore
253333,GUI L / Takahashi B,gui-l-takahashi-b,sofascore
253332,Kohatsu M / Kumahara L,kohatsu-m-kumahara-l,sofascore
253803,Moregard M.,moregard-malte,sofascore
254885,Ursu V.,ursu-vladislav,sofascore
254886,Lockward M.,lockward-mariano,sofascore
241114,Naumi A.,naumi-alex,sofascore
254921,Bajada D.,bajada-daniel,sofascore
254919,Riofrio Emiliano,riofrio-emiliano,sofascore
254920,O'Connell D.,oconnell-daniel,sofascore
254922,Mccreery P.,mccreery-paul,sofascore
254923,Mosangsinh S.,mosangsinh-sonpasith,sofascore
254924,Radulovic F.,radulovic-filip,sofascore
252530,Stankevicius M.,stankevicius-medardas,sofascore
254889,Kelbuganov T.,kelbuganov-timur,sofascore
254887,Zholudev D.,zholudev-denis,sofascore
254888,Teshaboev K.,teshaboev-kutbidillo,sofascore
24900,St Louis D.,st-louis-dexter,sofascore
254929,Allahverdiyev V.,allahverdiyev-vazir,sofascore
241115,Udra A.,udra-alfredas,sofascore
254928,Riniotis A.,riniotis-anastasios,sofascore
254877,Gunduz I / Yilmaz O,gunduz-i-yilmaz-o,sofascore
254878,Medjugorac M / Cote A,medjugorac-m-cote-a,sofascore
254913,Karali N / Laid I,karali-n-laid-i,sofascore
254914,Rasmussen T / Christensen S,rasmussen-t-christensen-s,sofascore
254879,Sereda P / Jurkova E,sereda-p-jurkova-e,sofascore
254880,Ursu V / Brinza N,ursu-v-brinza-n,sofascore
254911,Villa R / Blanqueto G,villa-r-blanqueto-g,sofascore
254912,Kojic F / Durak M,kojic-f-durak-m,sofascore
254881,Belrose O / Le Caill T,belrose-o-le-caill-t,sofascore
254882,BEN Yahia K / Garci F,ben-yahia-k-garci-f,sofascore
254917,Gothe S / Nembang S,gothe-s-nembang-s,sofascore
254918,ST Louis D / Chung R,st-louis-d-chung-r,sofascore
254915,Kelbuganov T / Akasheva Z,kelbuganov-t-akasheva-z,sofascore
254916,Hamie M / Azar T,hamie-m-azar-t,sofascore
254883,Mora Y / Rodriguez L,mora-y-rodriguez-l,sofascore
254884,Gonzales R / Lariba I,gonzales-r-lariba-i,sofascore
254965,Abdulla S.,abdulla-shouq,sofascore
254900,Martins C.,martins-catia,sofascore
254966,Al-Makki S.,al-makki-shahd,sofascore
254901,Lavrova A.,lavrova-anastassiya,sofascore
254967,Lui B.,lui-brenda,sofascore
254930,Cervantes A.,cervantes-alejandra,sofascore
254931,Machinena D.,machinena-dulce,sofascore
255127,Kartuzovs O / Reinholds A,kartuzovs-o-reinholds-a,sofascore
255123,Chang H W / Cheong C C,chang-h-w-cheong-c-c,sofascore
255124,Karali N / Kherouf S,karali-n-kherouf-s,sofascore
255125,Avi-Tal O / Cortez L,avi-tal-o-cortez-l,sofascore
255126,Negara M / Santoso F,negara-m-santoso-f,sofascore
254895,Martinez L.,martinez-livan,sofascore
254894,Doufesh H.,doufesh-husam,sofascore
254896,Gonzalez D.,gonzalez-daniel,sofascore
254897,Gothe S.,gothe-shiva,sofascore
254926,Pino J.,pino-jonathan,sofascore
254927,Gutierrez A.,gutierrez-allan,sofascore
254899,Villa R.,villa-ricardo,sofascore
251670,Batbayar D.,batbayar-doljinzuu,sofascore
251671,Dwijayanti G.,dwijayanti-gustin,sofascore
254904,Jibric E.,jibric-ecaterina,sofascore
254903,Adamkova Karin,adamkova-karin,sofascore
254909,Kallberg C.,kallberg-christina,sofascore
254910,Petrova V.,petrova-valeria,sofascore
254902,Givan A.,givan-ashley,sofascore
240395,Yeung J.,yeung-justina,sofascore
254892,ALI K / Kouadjo Y E,ali-k-kouadjo-y-e,sofascore
254893,Lorenzotti G / Mora Y,lorenzotti-g-mora-y,sofascore
254907,Bhagwani D / Wahid H,bhagwani-d-wahid-h,sofascore
254908,Elia I / Savva C,elia-i-savva-c,sofascore
254905,Hazin J / HO B,hazin-j-ho-b,sofascore
254906,Riniotis A / Sgouropoulos I,riniotis-a-sgouropoulos-i,sofascore
254890,Rumgay G / Weber L,rumgay-g-weber-l,sofascore
254891,Kola A / Tapia D,kola-a-tapia-d,sofascore
255196,Christoforaki M / Toliou A,christoforaki-m-toliou-a,sofascore
255197,Andrade R / Fins R,andrade-r-fins-r,sofascore
255198,Chen X / Deng S,chen-x-deng-s,sofascore
255195,Durdyyeva M / Nyyazgylyjova O,durdyyeva-m-nyyazgylyjova-o,sofascore
195099,Laid I / Loghraibi L,laid-i-loghraibi-l,sofascore
255199,Fajmut M / Tofant A,fajmut-m-tofant-a,sofascore
255200,Avameri A / Mischek K,avameri-a-mischek-k,sofascore
255298,Helmy Y.,helmy-yousra,sofascore
255292,Hyon Sim Ri.,ri-hyon-sim,sofascore
255297,Kukulkova T.,kukulkova-tatiana,sofascore
255299,Low K.,low-katherine,sofascore
255291,Mai H.,mai-hoang-my-trang,sofascore
241120,Chasselin P.,chasselin-pauline,sofascore
240399,Wang C.,wang-crystal,sofascore
255296,Avameri A.,avameri-airi,sofascore
255293,Gufranova R.,gufranova-rimma,sofascore
255294,Zhou C.,zhou-chuyi,sofascore
238228,Vermaas K.,vermaas-kim,sofascore
255295,Ashtariahs M.,ashtariahs-mahshid,sofascore
255135,Alto G / Codina A,alto-g-codina-a,sofascore
194743,Kherouf S / Loghraibi L,kherouf-s-loghraibi-l,sofascore
251690,Choe I / RI M G,choe-i-ri-m-g,sofascore
255138,Afanador B / Diaz A,afanador-b-diaz-a,sofascore
255062,Nuytinck C / Lung L,nuytinck-c-lung-l,sofascore
255233,Fang B / Solja P,fang-b-solja-p,sofascore
255234,Chodri K / Zhang L,chodri-k-zhang-l,sofascore
255066,Flore T / Gasnier L,flore-t-gasnier-l,sofascore
255067,Jang W / Lee Z,jang-w-lee-z,sofascore
255065,Olah B / Eerland B,olah-b-eerland-b,sofascore
255136,Ho K K / Lee H C,ho-k-k-lee-h-c,sofascore
255137,Devos R / Degraef M,devos-r-degraef-m,sofascore
194748,Khanin A / Trigolos D,khanin-a-trigolos-d,sofascore
255055,LEE S / Yang H,lee-s-yang-h,sofascore
255056,Sanchi F / Molero C,sanchi-f-molero-c,sofascore
255060,Lamadrid J / Vega P,lamadrid-j-vega-p,sofascore
255061,Ishiy V / Kumahara L,ishiy-v-kumahara-l,sofascore
255064,Gomez G / Morales J,gomez-g-morales-j,sofascore
255058,Nagy K / Pergel S,nagy-k-pergel-s,sofascore
255059,Townsend K / Tan S,townsend-k-tan-s,sofascore
194769,O Connell D / Carey C,o-connell-d-carey-c,sofascore
255236,Pang X J / YU M,pang-x-j-yu-m,sofascore
194751,Leong C F / HO Y,leong-c-f-ho-y,sofascore
251694,Passara P / Komwong N,passara-p-komwong-n,sofascore
255057,Jouti E / Gui L,jouti-e-gui-l,sofascore
255063,El-Beiali M / Helmy Y,el-beiali-m-helmy-y,sofascore
255235,PAK S H / RI H S,pak-s-h-ri-h-s,sofascore
194700,Aruna Q / Edem O,aruna-q-edem-o,sofascore
255240,Ecseki N / Madarasz D,ecseki-n-madarasz-d,sofascore
194708,Assar O / Meshref D,assar-o-meshref-d,sofascore
255249,Gnanasekaran S / Batra M,gnanasekaran-s-batra-m,sofascore
255247,Groth J / Feng Y,groth-j-feng-y,sofascore
255242,Desai H / Patkar M,desai-h-patkar-m,sofascore
255238,Chuang C-Y / Chen S-Y,chuang-c-y-chen-s-y,sofascore
255244,Vermaas K / Gommers R,vermaas-k-gommers-r,sofascore
255246,Chen C A / Cheng I C,chen-c-a-cheng-i-c,sofascore
255317,Aruna Q / Toriola S,aruna-q-toriola-s,sofascore
255076,Lakatos T / Nagy K,lakatos-t-nagy-k,sofascore
255073,Assar O / El-Beiali M,assar-o-el-beiali-m,sofascore
255070,Madrid M / Villa R,madrid-m-villa-r,sofascore
255316,Ben Ari O / Simon M,ben-ari-o-simon-m,sofascore
255077,Aguirre M / Toranzos A,aguirre-m-toranzos-a,sofascore
255074,Kojic F / Pucar T,kojic-f-pucar-t,sofascore
255072,Gauzy S / Robinot Q,gauzy-s-robinot-q,sofascore
255326,Gerassimenko K / Kou L,gerassimenko-k-kou-l,sofascore
194995,Gionis P / Papageorgiou K,gionis-p-papageorgiou-k,sofascore
255079,Jorgic D / Tokic B,jorgic-d-tokic-b,sofascore
255321,Kozul D / Zibrat J,kozul-d-zibrat-j,sofascore
255078,LIN Y J / Sun C H,lin-y-j-sun-c-h,sofascore
255068,Olah B / Robles A,olah-b-robles-a,sofascore
255069,Karakasevic A / Wang Z,karakasevic-a-wang-z,sofascore
255071,Afanador B / Gonzalez D,afanador-b-gonzalez-d,sofascore
255082,Abdel-Aziz F / Bsaibes M,abdel-aziz-f-bsaibes-m,sofascore
255090,Akpan C / Edem O,akpan-c-edem-o,sofascore
255132,Bergstrom L / Kallberg C,bergstrom-l-kallberg-c,sofascore
255272,Cheng H-T / Huang Y W,cheng-h-t-huang-y-w,sofascore
